SAMLO	32.536681	126.263254	14	B576	B	SOSDO	33.003333	126.459722	0	Y	NIRAT	32.064942	126.058026	0	Y
SOSDO	33.003333	126.459722	14	B576	B	CJU	33.384611	126.624111	0	Y	SAMLO	32.536681	126.263254	0	Y
CJU	33.384611	126.624111	14	B576	B	IPDAS	34.254361	126.717056	0	Y	SOSDO	33.003333	126.459722	0	Y
IPDAS	34.254361	126.717056	14	B576	B	KWA	35.126167	126.812166	0	Y	CJU	33.384611	126.624111	0	Y
KWA	35.126167	126.812166	14	B576	B	LINTA	35.521083	126.855277	0	Y	IPDAS	34.254361	126.717056	0	Y
LINTA	35.521083	126.855277	14	B576	B	RINBO	35.897889	126.896889	0	Y	KWA	35.126167	126.812166	0	Y
RINBO	35.897889	126.896889	14	B576	B	ENTEL	36.386250	126.951389	0	Y	LINTA	35.521083	126.855277	0	Y
ENTEL	36.386250	126.951389	14	B576	B	OLMEN	36.737056	126.991000	0	Y	RINBO	35.897889	126.896889	0	Y
OLMEN	36.737056	126.991000	14	B576	B	SOT	37.091895	127.029759	0	Y	ENTEL	36.386250	126.951389	0	Y
SOT	37.091895	127.029759	14	B576	B	POLEG	37.213290	126.991343	0	Y	OLMEN	36.737056	126.991000	0	Y
POLEG	37.213290	126.991343	14	B576	B	SEL	37.413816	126.928638	0	Y	SOT	37.091895	127.029759	0	Y
SEL	37.413816	126.928638	14	B576	B				0	Y	POLEG	37.213290	126.991343	0	Y
NULAR	40.986658	134.183344	14	B467	B	TONIN	39.333333	133.000000	0	Y				0	Y
TONIN	39.333333	133.000000	14	B467	B	KANSU	38.633333	132.475000	0	Y	NULAR	40.986658	134.183344	0	Y
KANSU	38.633333	132.475000	14	B467	B	MALSO	37.911111	131.817778	0	Y	TONIN	39.333333	133.000000	0	Y
MALSO	37.911111	131.817778	14	B467	B	TENAS	37.638889	131.574166	0	Y	KANSU	38.633333	132.475000	0	Y
TENAS	37.638889	131.574166	14	B467	B	NOMEX	37.686667	129.744722	0	Y	MALSO	37.911111	131.817778	0	Y
NOMEX	37.686667	129.744722	14	B467	B	KAE	37.700514	128.753578	0	Y	TENAS	37.638889	131.574166	0	Y
KAE	37.700514	128.753578	14	B467	B				0	Y	NOMEX	37.686667	129.744722	0	Y
AGBIS	42.789158	131.440847	14	B356	B	GALDI	42.569436	131.195567	0	N				0	Y
GALDI	42.569436	131.195567	14	B356	B	ADNUR	42.208325	130.802789	0	N	AGBIS	42.789158	131.440847	0	Y
ADNUR	42.208325	130.802789	14	B356	B	ANKOG	41.722222	130.278333	0	N	GALDI	42.569436	131.195567	0	Y
ANKOG	41.722222	130.278333	14	B356	B	KICHA	40.684167	129.192222	0	N	ADNUR	42.208325	130.802789	0	Y
KICHA	40.684167	129.192222	14	B356	B				0	Y	ANKOG	41.722222	130.278333	0	Y
KICHA	40.684167	129.192222	14	B355	B	KAKPU	41.461389	130.473056	0	N				0	Y
KAKPU	41.461389	130.473056	14	B355	B	BUMEP	41.897214	131.215289	0	N	KICHA	40.684167	129.192222	0	Y
BUMEP	41.897214	131.215289	14	B355	B	LUPAS	42.231103	131.533347	0	N	KAKPU	41.461389	130.473056	0	Y
LUPAS	42.231103	131.533347	14	B355	B	TERNI	42.370278	131.667500	0	N	BUMEP	41.897214	131.215289	0	Y
TERNI	42.370278	131.667500	14	B355	B	VATIS	42.861936	132.147511	0	N	LUPAS	42.231103	131.533347	0	Y
VATIS	42.861936	132.147511	14	B355	B				0	Y	TERNI	42.370278	131.667500	0	Y
XZE	35.531095	133.093882	14	B332	B	IGRAS	37.312576	132.736237	0	Y				0	Y
IGRAS	37.312576	132.736237	14	B332	B	SABET	37.641389	132.671944	0	Y	XZE	35.531095	133.093882	0	Y
SABET	37.641389	132.671944	14	B332	B	PALDU	37.974665	132.606681	0	Y	IGRAS	37.312576	132.736237	0	Y
PALDU	37.974665	132.606681	14	B332	B	KANSU	38.633333	132.475000	0	Y	SABET	37.641389	132.671944	0	Y
KANSU	38.633333	132.475000	14	B332	B	GAZIN	38.866667	131.500000	0	Y	PALDU	37.974665	132.606681	0	Y
GAZIN	38.866667	131.500000	14	B332	B	SONDO	39.722778	127.470556	0	Y	KANSU	38.633333	132.475000	0	Y
SONDO	39.722778	127.470556	14	B332	B	WASAN	39.728333	127.083889	0	Y	GAZIN	38.866667	131.500000	0	Y
WASAN	39.728333	127.083889	14	B332	B	JENAM	39.730000	126.299444	0	Y	SONDO	39.722778	127.470556	0	Y
JENAM	39.730000	126.299444	14	B332	B	SOKGE	39.731667	125.683333	0	Y	WASAN	39.728333	127.083889	0	Y
SOKGE	39.731667	125.683333	14	B332	B	BODOK	39.484167	125.429722	0	Y	JENAM	39.730000	126.299444	0	Y
BODOK	39.484167	125.429722	14	B332	B	PONIL	38.850000	124.246667	0	Y	SOKGE	39.731667	125.683333	0	Y
PONIL	38.850000	124.246667	14	B332	B	TOMUK	38.716667	124.000000	0	Y	BODOK	39.484167	125.429722	0	Y
TOMUK	38.716667	124.000000	14	B332	B	SANKO	38.249952	122.453314	0	Y	PONIL	38.850000	124.246667	0	Y
SANKO	38.249952	122.453314	14	B332	B				0	Y	TOMUK	38.716667	124.000000	0	Y
NATEK	42.663332	135.139444	14	A934	B	NULAR	40.986658	134.183344	0	Y				0	Y
NULAR	40.986658	134.183344	14	A934	B				0	Y	NATEK	42.663332	135.139444	0	Y
VATIS	42.861936	132.147511	14	A900	B	MATEN	42.424992	132.185847	0	Y				0	Y
MATEN	42.424992	132.185847	14	A900	B	KUPER	42.338047	132.193347	0	Y	VATIS	42.861936	132.147511	0	Y
KUPER	42.338047	132.193347	14	A900	B	RIVAT	41.483333	132.266667	0	Y	MATEN	42.424992	132.185847	0	Y
RIVAT	41.483333	132.266667	14	A900	B				0	Y	KUPER	42.338047	132.193347	0	Y
IKE	33.747491	129.776830	14	A595	B	GOURA	33.692034	129.280798	0	Y				0	Y
GOURA	33.692034	129.280798	14	A595	B	SAMDO	33.584149	128.315769	0	Y	IKE	33.747491	129.776830	0	Y
SAMDO	33.584149	128.315769	14	A595	B	TAMNA	33.470971	127.331389	0	Y	GOURA	33.692034	129.280798	0	Y
TAMNA	33.470971	127.331389	14	A595	B	CJU	33.384611	126.624111	0	Y	SAMDO	33.584149	128.315769	0	Y
CJU	33.384611	126.624111	14	A595	B				0	Y	TAMNA	33.470971	127.331389	0	Y
AKARA	31.499959	123.499979	14	A593	B	LAMEN	31.610000	124.000000	0	Y				0	Y
LAMEN	31.610000	124.000000	14	A593	B	SADLI	31.830000	125.000000	0	Y	AKARA	31.499959	123.499979	0	Y
SADLI	31.830000	125.000000	14	A593	B	NIRAT	32.064942	126.058026	0	Y	LAMEN	31.610000	124.000000	0	Y
NIRAT	32.064942	126.058026	14	A593	B	ONIKU	32.194935	126.654704	0	Y	SADLI	31.830000	125.000000	0	Y
ONIKU	32.194935	126.654704	14	A593	B	POTET	32.279969	127.039660	0	Y	NIRAT	32.064942	126.058026	0	Y
POTET	32.279969	127.039660	14	A593	B	AZUKI	32.401917	127.581000	0	Y	ONIKU	32.194935	126.654704	0	Y
AZUKI	32.401917	127.581000	14	A593	B	GOMAR	32.462417	127.857995	0	Y	POTET	32.279969	127.039660	0	Y
GOMAR	32.462417	127.857995	14	A593	B	FUE	32.668606	128.826736	0	Y	AZUKI	32.401917	127.581000	0	Y
FUE	32.668606	128.826736	14	A593	B				0	Y	GOMAR	32.462417	127.857995	0	Y
AGAVO	37.166667	124.000000	14	A591	B	IKEKA	36.831389	123.354167	0	Y				0	Y
IKEKA	36.831389	123.354167	14	A591	B	NOBOB	35.820000	121.408333	0	Y	AGAVO	37.166667	124.000000	0	Y
NOBOB	35.820000	121.408333	14	A591	B	LATUX	35.483333	120.783333	0	Y	IKEKA	36.831389	123.354167	0	Y
LATUX	35.483333	120.783333	14	A591	B				0	Y	NOBOB	35.820000	121.408333	0	Y
ESBIS	31.253427	127.381325	14	A586	B	POTET	32.279969	127.039660	0	Y				0	Y
POTET	32.279969	127.039660	14	A586	B	RUGMA	32.503340	126.964724	0	Y	ESBIS	31.253427	127.381325	0	Y
RUGMA	32.503340	126.964724	14	A586	B	TOSAN	33.003327	126.775670	0	Y	POTET	32.279969	127.039660	0	Y
TOSAN	33.003327	126.775670	14	A586	B	CJU	33.384611	126.624111	0	Y	RUGMA	32.503340	126.964724	0	Y
CJU	33.384611	126.624111	14	A586	B	MANOL	33.608056	126.920556	0	Y	TOSAN	33.003327	126.775670	0	Y
MANOL	33.608056	126.920556	14	A586	B	ATINA	33.726011	127.083534	0	Y	CJU	33.384611	126.624111	0	Y
ATINA	33.726011	127.083534	14	A586	B	MAKET	33.914556	127.331389	0	Y	MANOL	33.608056	126.920556	0	Y
MAKET	33.914556	127.331389	14	A586	B	GOSBO	34.253292	127.791082	0	Y	ATINA	33.726011	127.083534	0	Y
GOSBO	34.253292	127.791082	14	A586	B	TOPAX	34.765781	128.497735	0	Y	MAKET	33.914556	127.331389	0	Y
TOPAX	34.765781	128.497735	14	A586	B	OMOTU	35.009167	128.839444	0	Y	GOSBO	34.253292	127.791082	0	Y
OMOTU	35.009167	128.839444	14	A586	B	PSN	35.122605	128.999558	0	Y	TOPAX	34.765781	128.497735	0	Y
PSN	35.122605	128.999558	14	A586	B	BEDOM	35.419410	129.301023	0	Y	OMOTU	35.009167	128.839444	0	Y
BEDOM	35.419410	129.301023	14	A586	B	BULGA	35.938549	129.826890	0	Y	PSN	35.122605	128.999558	0	Y
BULGA	35.938549	129.826890	14	A586	B	DABIK	36.294254	130.201011	0	Y	BEDOM	35.419410	129.301023	0	Y
DABIK	36.294254	130.201011	14	A586	B	AGSUS	36.763287	130.690551	0	Y	BULGA	35.938549	129.826890	0	Y
AGSUS	36.763287	130.690551	14	A586	B	TENAS	37.638889	131.574166	0	Y	DABIK	36.294254	130.201011	0	Y
TENAS	37.638889	131.574166	14	A586	B				0	Y	AGSUS	36.763287	130.690551	0	Y
IKE	33.747491	129.776830	14	A582	B	ZAKRO	33.974371	129.651952	0	Y				0	Y
ZAKRO	33.974371	129.651952	14	A582	B	APELA	34.723055	129.233333	0	Y	IKE	33.747491	129.776830	0	Y
APELA	34.723055	129.233333	14	A582	B	PSN	35.122605	128.999558	0	Y	ZAKRO	33.974371	129.651952	0	Y
PSN	35.122605	128.999558	14	A582	B	KALOD	35.503013	128.773580	0	Y	APELA	34.723055	129.233333	0	Y
KALOD	35.503013	128.773580	14	A582	B	TGU	35.810000	128.590833	0	Y	PSN	35.122605	128.999558	0	Y
TGU	35.810000	128.590833	14	A582	B	BITUX	36.278630	128.028686	0	Y	KALOD	35.503013	128.773580	0	Y
BITUX	36.278630	128.028686	14	A582	B	MAKDU	36.451624	127.819190	0	Y	TGU	35.810000	128.590833	0	Y
MAKDU	36.451624	127.819190	14	A582	B	VASLI	36.712465	127.499448	0	Y	BITUX	36.278630	128.028686	0	Y
VASLI	36.712465	127.499448	14	A582	B	OSPOT	36.838360	127.348583	0	Y	MAKDU	36.451624	127.819190	0	Y
OSPOT	36.838360	127.348583	14	A582	B	POSAN	36.937352	127.221525	0	Y	VASLI	36.712465	127.499448	0	Y
POSAN	36.937352	127.221525	14	A582	B	SOT	37.091895	127.029759	0	Y	OSPOT	36.838360	127.348583	0	Y
SOT	37.091895	127.029759	14	A582	B	POLEG	37.213290	126.991343	0	Y	POSAN	36.937352	127.221525	0	Y
POLEG	37.213290	126.991343	14	A582	B	SEL	37.413816	126.928638	0	Y	SOT	37.091895	127.029759	0	Y
SEL	37.413816	126.928638	14	A582	B				0	Y	POLEG	37.213290	126.991343	0	Y
DDG	40.256667	124.283333	14	A575	B	GOLOT	40.208333	124.508333	0	N				0	Y
GOLOT	40.208333	124.508333	14	A575	B	YOMJU	40.011389	124.777222	0	N	DDG	40.256667	124.283333	0	Y
YOMJU	40.011389	124.777222	14	A575	B	JONJU	39.685000	125.216944	0	N	GOLOT	40.208333	124.508333	0	Y
JONJU	39.685000	125.216944	14	A575	B	BODOK	39.484167	125.429722	0	N	YOMJU	40.011389	124.777222	0	Y
BODOK	39.484167	125.429722	14	A575	B	GK	39.218472	125.675556	0	N	JONJU	39.685000	125.216944	0	Y
GK	39.218472	125.675556	14	A575	B				0	Y	BODOK	39.484167	125.429722	0	Y
GK	39.218472	125.675556	14	A345	B	GASAN	39.731944	125.444722	0	N				0	Y
GASAN	39.731944	125.444722	14	A345	B	GOLOT	40.208333	124.508333	0	N	GK	39.218472	125.675556	0	Y
GOLOT	40.208333	124.508333	14	A345	B				0	Y	GASAN	39.731944	125.444722	0	Y
APITO	29.589333	123.990666	14	A326	B	MIGOL	30.767000	123.686667	0	Y				0	Y
MIGOL	30.767000	123.686667	14	A326	B	TONIX	31.338000	123.532833	0	Y	APITO	29.589333	123.990666	0	Y
TONIX	31.338000	123.532833	14	A326	B	AKARA	31.499959	123.499979	0	Y	MIGOL	30.767000	123.686667	0	Y
AKARA	31.499959	123.499979	14	A326	B	SURAK	31.781166	123.481500	0	Y	TONIX	31.338000	123.532833	0	Y
SURAK	31.781166	123.481500	14	A326	B	IKADI	34.104000	123.472667	0	Y	AKARA	31.499959	123.499979	0	Y
IKADI	34.104000	123.472667	14	A326	B	DONPO	35.017833	123.401167	0	Y	SURAK	31.781166	123.481500	0	Y
DONPO	35.017833	123.401167	14	A326	B	IKEKA	36.831389	123.354167	0	Y	IKADI	34.104000	123.472667	0	Y
IKEKA	36.831389	123.354167	14	A326	B	DONVO	37.566537	123.333296	0	Y	DONPO	35.017833	123.401167	0	Y
DONVO	37.566537	123.333296	14	A326	B	SANKO	38.249952	122.453314	0	Y	IKEKA	36.831389	123.354167	0	Y
SANKO	38.249952	122.453314	14	A326	B				0	Y	DONVO	37.566537	123.333296	0	Y
PONT2	38.000000	124.333333	14	3AW2	B	PONIL	38.850000	124.246667	0	Y				0	Y
PONIL	38.850000	124.246667	14	3AW2	B	YOMJU	40.011389	124.777222	0	Y	PONT2	38.000000	124.333333	0	Y
YOMJU	40.011389	124.777222	14	3AW2	B				0	Y	PONIL	38.850000	124.246667	0	Y
SOKGE	39.731667	125.683333	14	3AW1	B	GASAN	39.731944	125.444722	0	Y				0	Y
GASAN	39.731944	125.444722	14	3AW1	B				0	Y	SOKGE	39.731667	125.683333	0	Y
